product_id,week_start_date,stock_on_hand,status
P080,2025-01-05,302,In Stock
P080,2025-01-12,268,In Stock
P080,2025-01-19,258,In Stock
P080,2025-01-26,230,In Stock
P080,2025-02-02,198,In Stock
P080,2025-02-09,173,In Stock
P080,2025-02-16,149,In Stock
P080,2025-02-23,126,In Stock
P080,2025-03-02,108,In Stock
P080,2025-03-09,70,In Stock
P080,2025-03-16,40,In Stock
P080,2025-03-23,172,In Stock
P080,2025-03-30,148,In Stock
P080,2025-04-06,113,In Stock
P080,2025-04-13,97,In Stock
P080,2025-04-20,84,In Stock
P080,2025-04-27,54,In Stock
P080,2025-05-04,191,In Stock
P080,2025-05-11,174,In Stock
P080,2025-05-18,153,In Stock
P080,2025-05-25,129,In Stock
P080,2025-06-01,98,In Stock
P080,2025-06-08,65,In Stock
P080,2025-06-15,51,In Stock
P080,2025-06-22,188,In Stock
P080,2025-06-29,173,In Stock
P080,2025-07-06,157,In Stock
P080,2025-07-13,142,In Stock
P080,2025-07-20,119,In Stock
P080,2025-07-27,87,In Stock
P080,2025-08-03,51,In Stock
P080,2025-08-10,37,In Stock
P080,2025-08-17,162,In Stock
P080,2025-08-24,149,In Stock
P080,2025-08-31,125,In Stock
P080,2025-09-07,109,In Stock
P080,2025-09-14,97,In Stock
P080,2025-09-21,75,In Stock
P080,2025-09-28,56,In Stock
P080,2025-10-05,188,In Stock
P080,2025-10-12,177,In Stock
P080,2025-10-19,156,In Stock
P080,2025-10-26,119,In Stock
P080,2025-11-02,86,In Stock
P080,2025-11-09,49,In Stock
P080,2025-11-16,182,In Stock
P080,2025-11-23,161,In Stock
P080,2025-11-30,133,In Stock
P080,2025-12-07,83,In Stock
P080,2025-12-14,193,In Stock
P080,2025-12-21,172,In Stock
P080,2025-12-28,145,In Stock
P081,2025-01-05,298,In Stock
P081,2025-01-12,265,In Stock
P081,2025-01-19,243,In Stock
P081,2025-01-26,207,In Stock
P081,2025-02-02,170,In Stock
P081,2025-02-09,134,In Stock
P081,2025-02-16,116,In Stock
P081,2025-02-23,94,In Stock
P081,2025-03-02,62,In Stock
P081,2025-03-09,331,In Stock
P081,2025-03-16,303,In Stock
P081,2025-03-23,283,In Stock
P081,2025-03-30,260,In Stock
P081,2025-04-06,235,In Stock
P081,2025-04-13,216,In Stock
P081,2025-04-20,187,In Stock
P081,2025-04-27,162,In Stock
P081,2025-05-04,125,In Stock
P081,2025-05-11,90,In Stock
P081,2025-05-18,79,In Stock
P081,2025-05-25,337,In Stock
P081,2025-06-01,305,In Stock
P081,2025-06-08,276,In Stock
P081,2025-06-15,237,In Stock
P081,2025-06-22,189,In Stock
P081,2025-06-29,154,In Stock
P081,2025-07-06,119,In Stock
P081,2025-07-13,104,In Stock
P081,2025-07-20,88,In Stock
P081,2025-07-27,66,In Stock
P081,2025-08-03,347,In Stock
P081,2025-08-10,323,In Stock
P081,2025-08-17,297,In Stock
P081,2025-08-24,275,In Stock
P081,2025-08-31,259,In Stock
P081,2025-09-07,249,In Stock
P081,2025-09-14,237,In Stock
P081,2025-09-21,208,In Stock
P081,2025-09-28,181,In Stock
P081,2025-10-05,165,In Stock
P081,2025-10-12,135,In Stock
P081,2025-10-19,109,In Stock
P081,2025-10-26,72,In Stock
P081,2025-11-02,343,In Stock
P081,2025-11-09,318,In Stock
P081,2025-11-16,285,In Stock
P081,2025-11-23,266,In Stock
P081,2025-11-30,234,In Stock
P081,2025-12-07,189,In Stock
P081,2025-12-14,137,In Stock
P081,2025-12-21,89,In Stock
P081,2025-12-28,338,In Stock
P082,2025-01-05,184,In Stock
P082,2025-01-12,157,In Stock
P082,2025-01-19,142,In Stock
P082,2025-01-26,132,In Stock
P082,2025-02-02,93,In Stock
P082,2025-02-09,61,In Stock
P082,2025-02-16,45,In Stock
P082,2025-02-23,308,In Stock
P082,2025-03-02,279,In Stock
P082,2025-03-09,266,In Stock
P082,2025-03-16,247,In Stock
P082,2025-03-23,217,In Stock
P082,2025-03-30,206,In Stock
P082,2025-04-06,188,In Stock
P082,2025-04-13,169,In Stock
P082,2025-04-20,140,In Stock
P082,2025-04-27,120,In Stock
P082,2025-05-04,86,In Stock
P082,2025-05-11,63,In Stock
P082,2025-05-18,51,In Stock
P082,2025-05-25,301,In Stock
P082,2025-06-01,288,In Stock
P082,2025-06-08,268,In Stock
P082,2025-06-15,252,In Stock
P082,2025-06-22,232,In Stock
P082,2025-06-29,200,In Stock
P082,2025-07-06,161,In Stock
P082,2025-07-13,142,In Stock
P082,2025-07-20,118,In Stock
P082,2025-07-27,93,In Stock
P082,2025-08-03,78,In Stock
P082,2025-08-10,65,In Stock
P082,2025-08-17,52,In Stock
P082,2025-08-24,303,In Stock
P082,2025-08-31,271,In Stock
P082,2025-09-07,258,In Stock
P082,2025-09-14,222,In Stock
P082,2025-09-21,191,In Stock
P082,2025-09-28,160,In Stock
P082,2025-10-05,134,In Stock
P082,2025-10-12,112,In Stock
P082,2025-10-19,101,In Stock
P082,2025-10-26,72,In Stock
P082,2025-11-02,57,In Stock
P082,2025-11-09,310,In Stock
P082,2025-11-16,300,In Stock
P082,2025-11-23,283,In Stock
P082,2025-11-30,256,In Stock
P082,2025-12-07,188,In Stock
P082,2025-12-14,134,In Stock
P082,2025-12-21,111,In Stock
P082,2025-12-28,86,In Stock
P083,2025-01-05,322,In Stock
P083,2025-01-12,303,In Stock
P083,2025-01-19,286,In Stock
P083,2025-01-26,251,In Stock
P083,2025-02-02,235,In Stock
P083,2025-02-09,214,In Stock
P083,2025-02-16,175,In Stock
P083,2025-02-23,141,In Stock
P083,2025-03-02,104,In Stock
P083,2025-03-09,84,In Stock
P083,2025-03-16,62,In Stock
P083,2025-03-23,38,In Stock
P083,2025-03-30,173,In Stock
P083,2025-04-06,142,In Stock
P083,2025-04-13,111,In Stock
P083,2025-04-20,84,In Stock
P083,2025-04-27,48,In Stock
P083,2025-05-04,192,In Stock
P083,2025-05-11,177,In Stock
P083,2025-05-18,157,In Stock
P083,2025-05-25,119,In Stock
P083,2025-06-01,74,In Stock
P083,2025-06-08,51,In Stock
P083,2025-06-15,167,In Stock
P083,2025-06-22,149,In Stock
P083,2025-06-29,129,In Stock
P083,2025-07-06,98,In Stock
P083,2025-07-13,62,In Stock
P083,2025-07-20,38,In Stock
P083,2025-07-27,169,In Stock
P083,2025-08-03,138,In Stock
P083,2025-08-10,125,In Stock
P083,2025-08-17,97,In Stock
P083,2025-08-24,75,In Stock
P083,2025-08-31,65,In Stock
P083,2025-09-07,55,In Stock
P083,2025-09-14,185,In Stock
P083,2025-09-21,162,In Stock
P083,2025-09-28,144,In Stock
P083,2025-10-05,111,In Stock
P083,2025-10-12,90,In Stock
P083,2025-10-19,63,In Stock
P083,2025-10-26,45,In Stock
P083,2025-11-02,189,In Stock
P083,2025-11-09,150,In Stock
P083,2025-11-16,127,In Stock
P083,2025-11-23,90,In Stock
P083,2025-11-30,72,In Stock
P083,2025-12-07,181,In Stock
P083,2025-12-14,120,In Stock
P083,2025-12-21,101,In Stock
P083,2025-12-28,194,In Stock
P084,2025-01-05,352,In Stock
P084,2025-01-12,318,In Stock
P084,2025-01-19,299,In Stock
P084,2025-01-26,282,In Stock
P084,2025-02-02,266,In Stock
P084,2025-02-09,227,In Stock
P084,2025-02-16,189,In Stock
P084,2025-02-23,156,In Stock
P084,2025-03-02,135,In Stock
P084,2025-03-09,109,In Stock
P084,2025-03-16,70,In Stock
P084,2025-03-23,155,In Stock
P084,2025-03-30,134,In Stock
P084,2025-04-06,109,In Stock
P084,2025-04-13,90,In Stock
P084,2025-04-20,54,In Stock
P084,2025-04-27,139,In Stock
P084,2025-05-04,118,In Stock
P084,2025-05-11,98,In Stock
P084,2025-05-18,64,In Stock
P084,2025-05-25,145,In Stock
P084,2025-06-01,116,In Stock
P084,2025-06-08,76,In Stock
P084,2025-06-15,39,In Stock
P084,2025-06-22,130,In Stock
P084,2025-06-29,116,In Stock
P084,2025-07-06,80,In Stock
P084,2025-07-13,51,In Stock
P084,2025-07-20,154,In Stock
P084,2025-07-27,144,In Stock
P084,2025-08-03,105,In Stock
P084,2025-08-10,71,In Stock
P084,2025-08-17,59,In Stock
P084,2025-08-24,140,In Stock
P084,2025-08-31,102,In Stock
P084,2025-09-07,73,In Stock
P084,2025-09-14,52,In Stock
P084,2025-09-21,38,In Stock
P084,2025-09-28,136,In Stock
P084,2025-10-05,98,In Stock
P084,2025-10-12,86,In Stock
P084,2025-10-19,57,In Stock
P084,2025-10-26,43,In Stock
P084,2025-11-02,125,In Stock
P084,2025-11-09,115,In Stock
P084,2025-11-16,90,In Stock
P084,2025-11-23,51,In Stock
P084,2025-11-30,152,In Stock
P084,2025-12-07,118,In Stock
P084,2025-12-14,50,In Stock
P084,2025-12-21,135,In Stock
P084,2025-12-28,96,In Stock
P085,2025-01-05,158,In Stock
P085,2025-01-12,129,In Stock
P085,2025-01-19,91,In Stock
P085,2025-01-26,57,In Stock
P085,2025-02-02,44,In Stock
P085,2025-02-09,274,In Stock
P085,2025-02-16,248,In Stock
P085,2025-02-23,211,In Stock
P085,2025-03-02,197,In Stock
P085,2025-03-09,175,In Stock
P085,2025-03-16,141,In Stock
P085,2025-03-23,129,In Stock
P085,2025-03-30,115,In Stock
P085,2025-04-06,90,In Stock
P085,2025-04-13,62,In Stock
P085,2025-04-20,278,In Stock
P085,2025-04-27,250,In Stock
P085,2025-05-04,224,In Stock
P085,2025-05-11,197,In Stock
P085,2025-05-18,170,In Stock
P085,2025-05-25,136,In Stock
P085,2025-06-01,95,In Stock
P085,2025-06-08,73,In Stock
P085,2025-06-15,291,In Stock
P085,2025-06-22,268,In Stock
P085,2025-06-29,219,In Stock
P085,2025-07-06,191,In Stock
P085,2025-07-13,172,In Stock
P085,2025-07-20,134,In Stock
P085,2025-07-27,123,In Stock
P085,2025-08-03,86,In Stock
P085,2025-08-10,60,In Stock
P085,2025-08-17,279,In Stock
P085,2025-08-24,246,In Stock
P085,2025-08-31,224,In Stock
P085,2025-09-07,187,In Stock
P085,2025-09-14,167,In Stock
P085,2025-09-21,142,In Stock
P085,2025-09-28,113,In Stock
P085,2025-10-05,97,In Stock
P085,2025-10-12,60,In Stock
P085,2025-10-19,274,In Stock
P085,2025-10-26,262,In Stock
P085,2025-11-02,237,In Stock
P085,2025-11-09,209,In Stock
P085,2025-11-16,180,In Stock
P085,2025-11-23,155,In Stock
P085,2025-11-30,144,In Stock
P085,2025-12-07,103,In Stock
P085,2025-12-14,293,In Stock
P085,2025-12-21,241,In Stock
P085,2025-12-28,207,In Stock
P086,2025-01-05,167,In Stock
P086,2025-01-12,147,In Stock
P086,2025-01-19,120,In Stock
P086,2025-01-26,100,In Stock
P086,2025-02-02,82,In Stock
P086,2025-02-09,197,In Stock
P086,2025-02-16,168,In Stock
P086,2025-02-23,130,In Stock
P086,2025-03-02,111,In Stock
P086,2025-03-09,215,In Stock
P086,2025-03-16,180,In Stock
P086,2025-03-23,168,In Stock
P086,2025-03-30,156,In Stock
P086,2025-04-06,123,In Stock
P086,2025-04-13,106,In Stock
P086,2025-04-20,211,In Stock
P086,2025-04-27,173,In Stock
P086,2025-05-04,158,In Stock
P086,2025-05-11,129,In Stock
P086,2025-05-18,119,In Stock
P086,2025-05-25,90,In Stock
P086,2025-06-01,191,In Stock
P086,2025-06-08,172,In Stock
P086,2025-06-15,158,In Stock
P086,2025-06-22,122,In Stock
P086,2025-06-29,217,In Stock
P086,2025-07-06,201,In Stock
P086,2025-07-13,181,In Stock
P086,2025-07-20,161,In Stock
P086,2025-07-27,148,In Stock
P086,2025-08-03,119,In Stock
P086,2025-08-10,94,In Stock
P086,2025-08-17,80,In Stock
P086,2025-08-24,190,In Stock
P086,2025-08-31,151,In Stock
P086,2025-09-07,112,In Stock
P086,2025-09-14,96,In Stock
P086,2025-09-21,205,In Stock
P086,2025-09-28,180,In Stock
P086,2025-10-05,156,In Stock
P086,2025-10-12,142,In Stock
P086,2025-10-19,132,In Stock
P086,2025-10-26,103,In Stock
P086,2025-11-02,215,In Stock
P086,2025-11-09,184,In Stock
P086,2025-11-16,166,In Stock
P086,2025-11-23,131,In Stock
P086,2025-11-30,93,In Stock
P086,2025-12-07,182,In Stock
P086,2025-12-14,157,In Stock
P086,2025-12-21,102,In Stock
P086,2025-12-28,181,In Stock
P087,2025-01-05,239,In Stock
P087,2025-01-12,224,In Stock
P087,2025-01-19,207,In Stock
P087,2025-01-26,170,In Stock
P087,2025-02-02,155,In Stock
P087,2025-02-09,130,In Stock
P087,2025-02-16,93,In Stock
P087,2025-02-23,362,In Stock
P087,2025-03-02,326,In Stock
P087,2025-03-09,296,In Stock
P087,2025-03-16,284,In Stock
P087,2025-03-23,258,In Stock
P087,2025-03-30,228,In Stock
P087,2025-04-06,213,In Stock
P087,2025-04-13,174,In Stock
P087,2025-04-20,159,In Stock
P087,2025-04-27,120,In Stock
P087,2025-05-04,89,In Stock
P087,2025-05-11,355,In Stock
P087,2025-05-18,326,In Stock
P087,2025-05-25,302,In Stock
P087,2025-06-01,266,In Stock
P087,2025-06-08,252,In Stock
P087,2025-06-15,230,In Stock
P087,2025-06-22,210,In Stock
P087,2025-06-29,164,In Stock
P087,2025-07-06,147,In Stock
P087,2025-07-13,125,In Stock
P087,2025-07-20,94,In Stock
P087,2025-07-27,352,In Stock
P087,2025-08-03,328,In Stock
P087,2025-08-10,307,In Stock
P087,2025-08-17,283,In Stock
P087,2025-08-24,260,In Stock
P087,2025-08-31,244,In Stock
P087,2025-09-07,218,In Stock
P087,2025-09-14,183,In Stock
P087,2025-09-21,169,In Stock
P087,2025-09-28,140,In Stock
P087,2025-10-05,121,In Stock
P087,2025-10-12,93,In Stock
P087,2025-10-19,360,In Stock
P087,2025-10-26,321,In Stock
P087,2025-11-02,282,In Stock
P087,2025-11-09,248,In Stock
P087,2025-11-16,215,In Stock
P087,2025-11-23,196,In Stock
P087,2025-11-30,185,In Stock
P087,2025-12-07,158,In Stock
P087,2025-12-14,137,In Stock
P087,2025-12-21,87,In Stock
P087,2025-12-28,356,In Stock
P088,2025-01-05,204,In Stock
P088,2025-01-12,168,In Stock
P088,2025-01-19,149,In Stock
P088,2025-01-26,139,In Stock
P088,2025-02-02,119,In Stock
P088,2025-02-09,87,In Stock
P088,2025-02-16,71,In Stock
P088,2025-02-23,56,In Stock
P088,2025-03-02,338,In Stock
P088,2025-03-09,316,In Stock
P088,2025-03-16,291,In Stock
P088,2025-03-23,269,In Stock
P088,2025-03-30,258,In Stock
P088,2025-04-06,230,In Stock
P088,2025-04-13,202,In Stock
P088,2025-04-20,164,In Stock
P088,2025-04-27,136,In Stock
P088,2025-05-04,109,In Stock
P088,2025-05-11,75,In Stock
P088,2025-05-18,60,In Stock
P088,2025-05-25,346,In Stock
P088,2025-06-01,310,In Stock
P088,2025-06-08,265,In Stock
P088,2025-06-15,246,In Stock
P088,2025-06-22,209,In Stock
P088,2025-06-29,168,In Stock
P088,2025-07-06,137,In Stock
P088,2025-07-13,113,In Stock
P088,2025-07-20,98,In Stock
P088,2025-07-27,61,In Stock
P088,2025-08-03,346,In Stock
P088,2025-08-10,326,In Stock
P088,2025-08-17,309,In Stock
P088,2025-08-24,275,In Stock
P088,2025-08-31,244,In Stock
P088,2025-09-07,217,In Stock
P088,2025-09-14,191,In Stock
P088,2025-09-21,163,In Stock
P088,2025-09-28,135,In Stock
P088,2025-10-05,102,In Stock
P088,2025-10-12,72,In Stock
P088,2025-10-19,343,In Stock
P088,2025-10-26,307,In Stock
P088,2025-11-02,294,In Stock
P088,2025-11-09,278,In Stock
P088,2025-11-16,264,In Stock
P088,2025-11-23,229,In Stock
P088,2025-11-30,191,In Stock
P088,2025-12-07,146,In Stock
P088,2025-12-14,119,In Stock
P088,2025-12-21,78,In Stock
P088,2025-12-28,312,In Stock
P089,2025-01-05,318,In Stock
P089,2025-01-12,284,In Stock
P089,2025-01-19,257,In Stock
P089,2025-01-26,230,In Stock
P089,2025-02-02,208,In Stock
P089,2025-02-09,171,In Stock
P089,2025-02-16,144,In Stock
P089,2025-02-23,118,In Stock
P089,2025-03-02,96,In Stock
P089,2025-03-09,220,In Stock
P089,2025-03-16,199,In Stock
P089,2025-03-23,187,In Stock
P089,2025-03-30,156,In Stock
P089,2025-04-06,140,In Stock
P089,2025-04-13,130,In Stock
P089,2025-04-20,91,In Stock
P089,2025-04-27,77,In Stock
P089,2025-05-04,208,In Stock
P089,2025-05-11,198,In Stock
P089,2025-05-18,185,In Stock
P089,2025-05-25,150,In Stock
P089,2025-06-01,137,In Stock
P089,2025-06-08,109,In Stock
P089,2025-06-15,80,In Stock
P089,2025-06-22,210,In Stock
P089,2025-06-29,177,In Stock
P089,2025-07-06,156,In Stock
P089,2025-07-13,140,In Stock
P089,2025-07-20,108,In Stock
P089,2025-07-27,80,In Stock
P089,2025-08-03,209,In Stock
P089,2025-08-10,197,In Stock
P089,2025-08-17,170,In Stock
P089,2025-08-24,135,In Stock
P089,2025-08-31,122,In Stock
P089,2025-09-07,83,In Stock
P089,2025-09-14,209,In Stock
P089,2025-09-21,197,In Stock
P089,2025-09-28,176,In Stock
P089,2025-10-05,144,In Stock
P089,2025-10-12,107,In Stock
P089,2025-10-19,86,In Stock
P089,2025-10-26,221,In Stock
P089,2025-11-02,206,In Stock
P089,2025-11-09,182,In Stock
P089,2025-11-16,143,In Stock
P089,2025-11-23,132,In Stock
P089,2025-11-30,115,In Stock
P089,2025-12-07,74,In Stock
P089,2025-12-14,210,In Stock
P089,2025-12-21,189,In Stock
P089,2025-12-28,155,In Stock
P090,2025-01-05,213,In Stock
P090,2025-01-12,193,In Stock
P090,2025-01-19,169,In Stock
P090,2025-01-26,158,In Stock
P090,2025-02-02,144,In Stock
P090,2025-02-09,124,In Stock
P090,2025-02-16,107,In Stock
P090,2025-02-23,85,In Stock
P090,2025-03-02,65,In Stock
P090,2025-03-09,39,In Stock
P090,2025-03-16,221,In Stock
P090,2025-03-23,211,In Stock
P090,2025-03-30,183,In Stock
P090,2025-04-06,158,In Stock
P090,2025-04-13,130,In Stock
P090,2025-04-20,108,In Stock
P090,2025-04-27,76,In Stock
P090,2025-05-04,45,In Stock
P090,2025-05-11,219,In Stock
P090,2025-05-18,206,In Stock
P090,2025-05-25,186,In Stock
P090,2025-06-01,151,In Stock
P090,2025-06-08,116,In Stock
P090,2025-06-15,92,In Stock
P090,2025-06-22,59,In Stock
P090,2025-06-29,215,In Stock
P090,2025-07-06,193,In Stock
P090,2025-07-13,154,In Stock
P090,2025-07-20,120,In Stock
P090,2025-07-27,97,In Stock
P090,2025-08-03,58,In Stock
P090,2025-08-10,42,In Stock
P090,2025-08-17,229,In Stock
P090,2025-08-24,217,In Stock
P090,2025-08-31,206,In Stock
P090,2025-09-07,167,In Stock
P090,2025-09-14,139,In Stock
P090,2025-09-21,123,In Stock
P090,2025-09-28,109,In Stock
P090,2025-10-05,72,In Stock
P090,2025-10-12,60,In Stock
P090,2025-10-19,232,In Stock
P090,2025-10-26,221,In Stock
P090,2025-11-02,189,In Stock
P090,2025-11-09,154,In Stock
P090,2025-11-16,123,In Stock
P090,2025-11-23,108,In Stock
P090,2025-11-30,85,In Stock
P090,2025-12-07,57,In Stock
P090,2025-12-14,208,In Stock
P090,2025-12-21,189,In Stock
P090,2025-12-28,153,In Stock
P091,2025-01-05,318,In Stock
P091,2025-01-12,300,In Stock
P091,2025-01-19,283,In Stock
P091,2025-01-26,248,In Stock
P091,2025-02-02,228,In Stock
P091,2025-02-09,201,In Stock
P091,2025-02-16,191,In Stock
P091,2025-02-23,167,In Stock
P091,2025-03-02,154,In Stock
P091,2025-03-09,141,In Stock
P091,2025-03-16,104,In Stock
P091,2025-03-23,309,In Stock
P091,2025-03-30,289,In Stock
P091,2025-04-06,262,In Stock
P091,2025-04-13,230,In Stock
P091,2025-04-20,192,In Stock
P091,2025-04-27,168,In Stock
P091,2025-05-04,156,In Stock
P091,2025-05-11,140,In Stock
P091,2025-05-18,124,In Stock
P091,2025-05-25,98,In Stock
P091,2025-06-01,282,In Stock
P091,2025-06-08,245,In Stock
P091,2025-06-15,199,In Stock
P091,2025-06-22,157,In Stock
P091,2025-06-29,125,In Stock
P091,2025-07-06,100,In Stock
P091,2025-07-13,307,In Stock
P091,2025-07-20,295,In Stock
P091,2025-07-27,266,In Stock
P091,2025-08-03,242,In Stock
P091,2025-08-10,232,In Stock
P091,2025-08-17,213,In Stock
P091,2025-08-24,202,In Stock
P091,2025-08-31,186,In Stock
P091,2025-09-07,163,In Stock
P091,2025-09-14,138,In Stock
P091,2025-09-21,102,In Stock
P091,2025-09-28,289,In Stock
P091,2025-10-05,265,In Stock
P091,2025-10-12,249,In Stock
P091,2025-10-19,227,In Stock
P091,2025-10-26,193,In Stock
P091,2025-11-02,174,In Stock
P091,2025-11-09,156,In Stock
P091,2025-11-16,138,In Stock
P091,2025-11-23,123,In Stock
P091,2025-11-30,314,In Stock
P091,2025-12-07,253,In Stock
P091,2025-12-14,216,In Stock
P091,2025-12-21,146,In Stock
P091,2025-12-28,313,In Stock
P092,2025-01-05,194,In Stock
P092,2025-01-12,165,In Stock
P092,2025-01-19,134,In Stock
P092,2025-01-26,111,In Stock
P092,2025-02-02,75,In Stock
P092,2025-02-09,46,In Stock
P092,2025-02-16,154,In Stock
P092,2025-02-23,138,In Stock
P092,2025-03-02,121,In Stock
P092,2025-03-09,104,In Stock
P092,2025-03-16,65,In Stock
P092,2025-03-23,48,In Stock
P092,2025-03-30,181,In Stock
P092,2025-04-06,158,In Stock
P092,2025-04-13,139,In Stock
P092,2025-04-20,112,In Stock
P092,2025-04-27,85,In Stock
P092,2025-05-04,58,In Stock
P092,2025-05-11,177,In Stock
P092,2025-05-18,148,In Stock
P092,2025-05-25,134,In Stock
P092,2025-06-01,97,In Stock
P092,2025-06-08,79,In Stock
P092,2025-06-15,42,In Stock
P092,2025-06-22,145,In Stock
P092,2025-06-29,121,In Stock
P092,2025-07-06,95,In Stock
P092,2025-07-13,56,In Stock
P092,2025-07-20,178,In Stock
P092,2025-07-27,152,In Stock
P092,2025-08-03,125,In Stock
P092,2025-08-10,103,In Stock
P092,2025-08-17,77,In Stock
P092,2025-08-24,184,In Stock
P092,2025-08-31,160,In Stock
P092,2025-09-07,125,In Stock
P092,2025-09-14,104,In Stock
P092,2025-09-21,67,In Stock
P092,2025-09-28,48,In Stock
P092,2025-10-05,170,In Stock
P092,2025-10-12,131,In Stock
P092,2025-10-19,111,In Stock
P092,2025-10-26,99,In Stock
P092,2025-11-02,68,In Stock
P092,2025-11-09,49,In Stock
P092,2025-11-16,173,In Stock
P092,2025-11-23,158,In Stock
P092,2025-11-30,148,In Stock
P092,2025-12-07,121,In Stock
P092,2025-12-14,96,In Stock
P092,2025-12-21,68,In Stock
P092,2025-12-28,157,In Stock
P093,2025-01-05,172,In Stock
P093,2025-01-12,156,In Stock
P093,2025-01-19,145,In Stock
P093,2025-01-26,108,In Stock
P093,2025-02-02,98,In Stock
P093,2025-02-09,59,In Stock
P093,2025-02-16,137,In Stock
P093,2025-02-23,103,In Stock
P093,2025-03-02,76,In Stock
P093,2025-03-09,165,In Stock
P093,2025-03-16,149,In Stock
P093,2025-03-23,121,In Stock
P093,2025-03-30,90,In Stock
P093,2025-04-06,78,In Stock
P093,2025-04-13,150,In Stock
P093,2025-04-20,131,In Stock
P093,2025-04-27,93,In Stock
P093,2025-05-04,57,In Stock
P093,2025-05-11,131,In Stock
P093,2025-05-18,111,In Stock
P093,2025-05-25,97,In Stock
P093,2025-06-01,83,In Stock
P093,2025-06-08,61,In Stock
P093,2025-06-15,142,In Stock
P093,2025-06-22,120,In Stock
P093,2025-06-29,79,In Stock
P093,2025-07-06,64,In Stock
P093,2025-07-13,164,In Stock
P093,2025-07-20,131,In Stock
P093,2025-07-27,121,In Stock
P093,2025-08-03,104,In Stock
P093,2025-08-10,84,In Stock
P093,2025-08-17,57,In Stock
P093,2025-08-24,134,In Stock
P093,2025-08-31,115,In Stock
P093,2025-09-07,94,In Stock
P093,2025-09-14,65,In Stock
P093,2025-09-21,143,In Stock
P093,2025-09-28,118,In Stock
P093,2025-10-05,104,In Stock
P093,2025-10-12,79,In Stock
P093,2025-10-19,156,In Stock
P093,2025-10-26,135,In Stock
P093,2025-11-02,120,In Stock
P093,2025-11-09,81,In Stock
P093,2025-11-16,67,In Stock
P093,2025-11-23,57,In Stock
P093,2025-11-30,139,In Stock
P093,2025-12-07,105,In Stock
P093,2025-12-14,154,In Stock
P093,2025-12-21,113,In Stock
P093,2025-12-28,162,In Stock
P094,2025-01-05,286,In Stock
P094,2025-01-12,271,In Stock
P094,2025-01-19,257,In Stock
P094,2025-01-26,231,In Stock
P094,2025-02-02,204,In Stock
P094,2025-02-09,183,In Stock
P094,2025-02-16,169,In Stock
P094,2025-02-23,130,In Stock
P094,2025-03-02,112,In Stock
P094,2025-03-09,91,In Stock
P094,2025-03-16,62,In Stock
P094,2025-03-23,44,In Stock
P094,2025-03-30,32,In Stock
P094,2025-04-06,321,In Stock
P094,2025-04-13,290,In Stock
P094,2025-04-20,266,In Stock
P094,2025-04-27,247,In Stock
P094,2025-05-04,224,In Stock
P094,2025-05-11,208,In Stock
P094,2025-05-18,195,In Stock
P094,2025-05-25,160,In Stock
P094,2025-06-01,142,In Stock
P094,2025-06-08,105,In Stock
P094,2025-06-15,73,In Stock
P094,2025-06-22,58,In Stock
P094,2025-06-29,324,In Stock
P094,2025-07-06,302,In Stock
P094,2025-07-13,287,In Stock
P094,2025-07-20,252,In Stock
P094,2025-07-27,238,In Stock
P094,2025-08-03,213,In Stock
P094,2025-08-10,193,In Stock
P094,2025-08-17,167,In Stock
P094,2025-08-24,153,In Stock
P094,2025-08-31,138,In Stock
P094,2025-09-07,119,In Stock
P094,2025-09-14,89,In Stock
P094,2025-09-21,79,In Stock
P094,2025-09-28,40,In Stock
P094,2025-10-05,309,In Stock
P094,2025-10-12,290,In Stock
P094,2025-10-19,264,In Stock
P094,2025-10-26,228,In Stock
P094,2025-11-02,216,In Stock
P094,2025-11-09,179,In Stock
P094,2025-11-16,141,In Stock
P094,2025-11-23,130,In Stock
P094,2025-11-30,92,In Stock
P094,2025-12-07,46,In Stock
P094,2025-12-14,322,In Stock
P094,2025-12-21,303,In Stock
P094,2025-12-28,278,In Stock
P095,2025-01-05,181,In Stock
P095,2025-01-12,144,In Stock
P095,2025-01-19,109,In Stock
P095,2025-01-26,99,In Stock
P095,2025-02-02,63,In Stock
P095,2025-02-09,289,In Stock
P095,2025-02-16,276,In Stock
P095,2025-02-23,260,In Stock
P095,2025-03-02,237,In Stock
P095,2025-03-09,214,In Stock
P095,2025-03-16,187,In Stock
P095,2025-03-23,176,In Stock
P095,2025-03-30,166,In Stock
P095,2025-04-06,136,In Stock
P095,2025-04-13,105,In Stock
P095,2025-04-20,80,In Stock
P095,2025-04-27,42,In Stock
P095,2025-05-04,272,In Stock
P095,2025-05-11,245,In Stock
P095,2025-05-18,220,In Stock
P095,2025-05-25,183,In Stock
P095,2025-06-01,135,In Stock
P095,2025-06-08,94,In Stock
P095,2025-06-15,54,In Stock
P095,2025-06-22,273,In Stock
P095,2025-06-29,254,In Stock
P095,2025-07-06,220,In Stock
P095,2025-07-13,201,In Stock
P095,2025-07-20,190,In Stock
P095,2025-07-27,174,In Stock
P095,2025-08-03,144,In Stock
P095,2025-08-10,118,In Stock
P095,2025-08-17,106,In Stock
P095,2025-08-24,77,In Stock
P095,2025-08-31,56,In Stock
P095,2025-09-07,45,In Stock
P095,2025-09-14,290,In Stock
P095,2025-09-21,264,In Stock
P095,2025-09-28,236,In Stock
P095,2025-10-05,215,In Stock
P095,2025-10-12,197,In Stock
P095,2025-10-19,161,In Stock
