transaction_id,transaction_date,customer_id,product_id,quantity,unit_price,discount_applied,total_amount,payment_method
T06500,2025-02-22 12:41:44,C3830,P074,1,57.6,0.0,57.6,Credit Card
T06501,2025-02-22 21:41:39,C0656,P007,3,233.2,0.0,699.6,Credit Card
T06502,2025-02-22 09:33:53,C1782,P098,2,274.32,0.0,548.64,Credit Card
T06503,2025-02-22 10:09:14,C0625,P077,3,256.15,0.0,768.45,Credit Card
T06504,2025-02-22 18:15:41,C4828,P082,3,25.4,0.0,76.2,Credit Card
T06505,2025-02-22 17:25:51,C1469,P065,3,10.26,0.0,30.78,Credit Card
T06506,2025-02-22 18:50:03,C1378,P030,2,261.77,0.0,523.54,Credit Card
T06507,2025-02-22 20:33:40,C4674,P064,2,11.32,0.0,22.64,Debit Card
T06508,2025-02-22 18:02:38,C4171,P026,3,158.06,0.0,474.18,Debit Card
T06509,2025-02-22 16:24:37,C2303,P084,1,219.9,0.0,219.9,Credit Card
T06510,2025-02-22 08:11:57,C1381,P018,2,66.79,0.0,133.58,Debit Card
T06511,2025-02-22 09:40:36,C1500,P026,1,158.06,0.0,158.06,PayPal
T06512,2025-02-22 17:12:17,C1048,P015,1,22.07,0.0,22.07,PayPal
T06513,2025-02-22 13:38:12,C2934,P096,1,22.83,0.0,22.83,Credit Card
T06514,2025-02-22 19:57:09,C0596,P077,1,256.15,0.0,256.15,Credit Card
T06515,2025-02-22 18:25:26,C0635,P012,3,323.48,0.0,970.44,Credit Card
T06516,2025-02-22 13:32:42,C0856,P015,1,22.07,0.0,22.07,Credit Card
T06517,2025-02-22 08:49:42,C0431,P006,1,75.19,0.0,75.19,Credit Card
T06518,2025-02-22 16:45:42,C3445,P077,1,256.15,0.0,256.15,Credit Card
T06519,2025-02-22 08:10:40,C0207,P021,2,133.8,0.0,267.6,PayPal
T06520,2025-02-22 13:28:33,C0597,P065,1,10.26,0.0,10.26,Credit Card
T06521,2025-02-22 17:02:30,C3300,P025,1,62.68,0.0,62.68,Debit Card
T06522,2025-02-22 16:12:57,C4368,P007,1,233.2,0.0,233.2,Cash
T06523,2025-02-22 18:49:45,C1226,P027,4,91.73,0.0,366.92,Credit Card
T06524,2025-02-22 12:07:09,C4545,P017,1,24.84,0.0,24.84,PayPal
T06525,2025-02-22 13:14:07,C1085,P046,1,13.61,0.0,13.61,PayPal
T06526,2025-02-22 13:29:35,C3905,P071,5,405.93,0.0,2029.65,PayPal
T06527,2025-02-22 21:55:30,C3859,P068,3,193.06,0.0,579.18,Debit Card
T06528,2025-02-22 16:04:18,C2289,P011,1,413.83,0.0,413.83,Credit Card
T06529,2025-02-22 08:33:12,C0181,P040,2,260.65,0.0,521.3,Credit Card
T06530,2025-02-22 08:57:24,C2938,P051,3,83.85,0.0,251.55,Credit Card
T06531,2025-02-22 21:10:29,C1431,P079,2,295.86,0.0,591.72,PayPal
T06532,2025-02-22 14:57:01,C3312,P001,4,112.89,0.0,451.56,Credit Card
T06533,2025-02-22 10:42:02,C2529,P072,2,568.79,0.0,1137.58,Credit Card
T06534,2025-02-22 08:50:45,C1534,P094,3,458.76,0.0,1376.28,Credit Card
T06535,2025-02-22 21:59:31,C2121,P071,1,405.93,0.0,405.93,Credit Card
T06536,2025-02-22 08:50:50,C2416,P012,1,323.48,0.0,323.48,PayPal
T06537,2025-02-22 19:20:50,C1112,P066,1,25.42,0.0,25.42,PayPal
T06538,2025-02-22 17:18:32,C2505,P059,1,97.38,0.0,97.38,PayPal
T06539,2025-02-22 16:10:32,C4813,P072,1,568.79,0.0,568.79,Credit Card
T06540,2025-02-22 14:06:07,C3762,P006,2,75.19,0.0,150.38,Credit Card
T06541,2025-02-22 21:06:46,C4125,P057,1,191.35,0.0,191.35,Credit Card
T06542,2025-02-22 17:47:21,C0058,P086,1,822.2,0.0,822.2,Debit Card
T06543,2025-02-22 18:39:41,C2863,P069,2,44.4,0.0,88.8,Credit Card
T06544,2025-02-22 11:44:35,C1522,P056,4,110.57,0.0,442.28,PayPal
T06545,2025-02-23 10:26:55,C3552,P056,1,110.57,0.0,110.57,Debit Card
T06546,2025-02-23 13:15:23,C2789,P039,1,228.31,0.0,228.31,Debit Card
T06547,2025-02-23 21:23:29,C3940,P064,2,11.32,0.0,22.64,Credit Card
T06548,2025-02-23 14:44:34,C0813,P012,1,323.48,0.0,323.48,Credit Card
T06549,2025-02-23 12:49:48,C4765,P045,2,400.57,0.0,801.14,Credit Card
T06550,2025-02-23 10:19:35,C2449,P033,2,35.02,0.0,70.04,Credit Card
T06551,2025-02-23 18:49:18,C0805,P062,1,126.29,0.0,126.29,Credit Card
T06552,2025-02-23 15:44:24,C3349,P012,1,323.48,0.0,323.48,Cash
T06553,2025-02-23 09:21:00,C4217,P072,2,568.79,0.0,1137.58,Credit Card
T06554,2025-02-23 11:56:48,C4186,P044,1,310.01,0.0,310.01,PayPal
T06555,2025-02-23 10:22:23,C2336,P012,1,323.48,0.0,323.48,Credit Card
T06556,2025-02-23 14:22:37,C3638,P030,4,261.77,0.0,1047.08,Credit Card
T06557,2025-02-23 14:38:43,C3950,P062,1,126.29,0.0,126.29,PayPal
T06558,2025-02-23 16:28:40,C1098,P018,2,66.79,0.0,133.58,Debit Card
T06559,2025-02-23 18:41:09,C4950,P006,1,75.19,0.0,75.19,Credit Card
T06560,2025-02-23 17:07:44,C1032,P013,2,67.71,0.0,135.42,Debit Card
T06561,2025-02-23 16:45:21,C0650,P021,1,133.8,0.0,133.8,Credit Card
T06562,2025-02-23 11:56:17,C4002,P091,2,264.84,0.0,529.68,Credit Card
T06563,2025-02-23 15:33:22,C4472,P070,1,347.66,0.0,347.66,Credit Card
T06564,2025-02-23 19:40:09,C2255,P030,1,261.77,0.0,261.77,Debit Card
T06565,2025-02-23 11:42:55,C2886,P071,1,405.93,0.0,405.93,Credit Card
T06566,2025-02-23 14:09:50,C0349,P072,1,568.79,0.0,568.79,Debit Card
T06567,2025-02-23 08:55:28,C2181,P020,1,73.97,0.0,73.97,Credit Card
T06568,2025-02-23 21:40:04,C3389,P050,1,319.97,0.0,319.97,PayPal
T06569,2025-02-23 19:28:51,C4445,P017,3,24.84,0.0,74.52,PayPal
T06570,2025-02-23 09:48:19,C1664,P097,1,94.74,0.0,94.74,Credit Card
T06571,2025-02-23 15:24:00,C2694,P052,1,29.02,0.0,29.02,Credit Card
T06572,2025-02-23 11:43:15,C0341,P070,1,347.66,0.0,347.66,Credit Card
T06573,2025-02-23 12:49:49,C0808,P024,2,533.86,0.0,1067.72,Credit Card
T06574,2025-02-23 10:12:00,C0678,P020,2,73.97,0.0,147.94,PayPal
T06575,2025-02-23 15:00:19,C3247,P030,1,261.77,0.0,261.77,PayPal
T06576,2025-02-23 14:50:24,C3029,P076,2,38.94,0.0,77.88,Credit Card
T06577,2025-02-23 20:02:52,C1741,P064,3,11.32,0.0,33.96,Credit Card
T06578,2025-02-23 20:17:52,C2745,P025,2,62.68,0.0,125.36,Credit Card
T06579,2025-02-23 09:23:56,C3731,P090,1,273.3,0.0,273.3,Credit Card
T06580,2025-02-23 12:05:27,C3188,P029,1,110.8,0.0,110.8,PayPal
T06581,2025-02-23 21:51:13,C0034,P071,1,405.93,0.0,405.93,Credit Card
T06582,2025-02-23 17:06:57,C0831,P076,2,38.94,0.0,77.88,Cash
T06583,2025-02-23 18:20:04,C3218,P013,3,67.71,0.0,203.13,Credit Card
T06584,2025-02-23 20:44:26,C4674,P066,1,25.42,0.0,25.42,PayPal
T06585,2025-02-23 08:33:49,C4495,P064,1,11.32,0.0,11.32,Credit Card
T06586,2025-02-23 11:45:04,C1050,P068,1,193.06,0.0,193.06,Credit Card
T06587,2025-02-23 17:47:51,C1095,P071,1,405.93,0.0,405.93,Credit Card
T06588,2025-02-23 10:19:13,C0921,P017,1,24.84,0.0,24.84,Credit Card
T06589,2025-02-23 12:11:12,C2584,P100,1,275.17,0.0,275.17,Credit Card
T06590,2025-02-23 18:26:15,C3767,P012,3,323.48,0.0,970.44,Credit Card
T06591,2025-02-23 10:53:03,C4086,P016,2,54.73,0.0,109.46,Credit Card
T06592,2025-02-23 20:17:44,C4977,P088,4,300.3,0.0,1201.2,PayPal
T06593,2025-02-23 19:18:16,C2727,P015,1,22.07,0.0,22.07,Credit Card
T06594,2025-02-23 17:06:20,C0049,P030,2,261.77,0.0,523.54,PayPal
T06595,2025-02-23 21:38:52,C0737,P011,2,413.83,0.0,827.66,PayPal
T06596,2025-02-23 08:13:02,C3213,P085,1,93.1,0.0,93.1,PayPal
T06597,2025-02-23 16:10:22,C3608,P090,2,273.3,0.0,546.6,PayPal
T06598,2025-02-23 21:46:54,C3427,P069,1,44.4,0.0,44.4,Credit Card
T06599,2025-02-23 12:29:50,C3645,P012,3,323.48,0.0,970.44,Credit Card
T06600,2025-02-23 17:03:51,C4547,P058,2,654.64,0.0,1309.28,PayPal
T06601,2025-02-23 18:28:44,C2932,P057,2,191.35,0.0,382.7,Credit Card
T06602,2025-02-23 13:53:58,C3267,P063,2,119.39,0.0,238.78,PayPal
T06603,2025-02-23 14:15:07,C4193,P011,1,413.83,0.0,413.83,Debit Card
T06604,2025-02-23 16:23:40,C2208,P019,2,322.14,0.0,644.28,Debit Card
T06605,2025-02-23 16:50:54,C2050,P064,1,11.32,0.0,11.32,Credit Card
T06606,2025-02-23 10:20:42,C1887,P035,1,203.1,0.0,203.1,Credit Card
T06607,2025-02-23 17:15:40,C2827,P077,2,256.15,0.0,512.3,Cash
T06608,2025-02-23 18:07:34,C0231,P006,1,75.19,0.0,75.19,Credit Card
T06609,2025-02-23 21:05:36,C4665,P052,1,29.02,0.0,29.02,PayPal
T06610,2025-02-23 18:27:41,C1438,P100,3,275.17,0.0,825.51,Credit Card
T06611,2025-02-23 11:10:05,C1744,P076,1,38.94,0.0,38.94,Credit Card
T06612,2025-02-23 15:29:55,C4907,P050,1,319.97,0.0,319.97,Debit Card
T06613,2025-02-23 21:12:34,C4504,P057,1,191.35,0.0,191.35,Credit Card
T06614,2025-02-23 20:05:48,C4170,P014,4,142.42,0.0,569.68,Debit Card
T06615,2025-02-23 08:10:00,C4929,P066,2,25.42,0.0,50.84,PayPal
T06616,2025-02-23 18:29:56,C2605,P086,4,822.2,0.0,3288.8,PayPal
T06617,2025-02-23 21:25:27,C1850,P050,1,319.97,0.0,319.97,Debit Card
T06618,2025-02-23 16:31:09,C0561,P076,1,38.94,0.0,38.94,Credit Card
T06619,2025-02-23 19:52:59,C3661,P037,5,104.73,0.0,523.65,Credit Card
T06620,2025-02-23 14:35:49,C1965,P063,3,119.39,0.0,358.17,PayPal
T06621,2025-02-23 18:21:15,C2857,P064,4,11.32,0.0,45.28,Credit Card
T06622,2025-02-23 09:06:51,C0856,P061,3,120.66,0.0,361.98,Credit Card
T06623,2025-02-23 11:01:08,C1203,P007,1,233.2,0.0,233.2,Credit Card
T06624,2025-02-23 19:29:27,C2538,P007,2,233.2,0.0,466.4,Credit Card
T06625,2025-02-23 21:28:18,C3660,P083,2,16.16,0.0,32.32,PayPal
T06626,2025-02-23 13:57:27,C1701,P076,1,38.94,0.0,38.94,Credit Card
T06627,2025-02-23 16:55:24,C4759,P002,1,106.0,0.0,106.0,Credit Card
T06628,2025-02-23 20:22:56,C3865,P064,2,11.32,0.0,22.64,Credit Card
T06629,2025-02-23 17:40:04,C1054,P064,1,11.32,0.0,11.32,Credit Card
T06630,2025-02-23 21:54:52,C3386,P071,1,405.93,0.0,405.93,Credit Card
T06631,2025-02-23 08:47:54,C2869,P021,4,133.8,0.0,535.2,Credit Card
T06632,2025-02-23 19:40:04,C1949,P100,1,275.17,0.0,275.17,Debit Card
T06633,2025-02-23 11:36:03,C1769,P061,1,120.66,0.0,120.66,PayPal
T06634,2025-02-23 16:31:13,C3688,P002,3,106.0,0.0,318.0,Credit Card
T06635,2025-02-23 18:25:59,C1955,P076,1,38.94,0.0,38.94,Credit Card
T06636,2025-02-23 15:29:12,C3738,P031,1,25.6,0.0,25.6,Credit Card
T06637,2025-02-23 12:42:52,C1766,P051,2,83.85,0.0,167.7,Credit Card
T06638,2025-02-23 12:28:22,C2795,P079,1,295.86,0.0,295.86,PayPal
T06639,2025-02-23 19:59:13,C1168,P071,1,405.93,0.0,405.93,Credit Card
T06640,2025-02-23 17:06:50,C0758,P069,1,44.4,0.0,44.4,Credit Card
T06641,2025-02-23 08:55:58,C2606,P012,3,323.48,0.0,970.44,Credit Card
T06642,2025-02-23 17:35:51,C0812,P071,1,405.93,0.0,405.93,Debit Card
T06643,2025-02-23 18:56:27,C4062,P012,2,323.48,0.0,646.96,PayPal
T06644,2025-02-23 21:29:54,C3919,P011,1,413.83,0.0,413.83,Credit Card
T06645,2025-02-23 19:42:54,C3870,P012,1,323.48,0.0,323.48,Credit Card
T06646,2025-02-23 18:23:00,C2952,P070,2,347.66,0.0,695.32,PayPal
T06647,2025-02-23 16:26:00,C0102,P002,1,106.0,0.0,106.0,Cash
T06648,2025-02-23 17:42:04,C1913,P034,4,226.84,0.0,907.36,Debit Card
T06649,2025-02-23 16:02:28,C3610,P100,1,275.17,0.0,275.17,PayPal
T06650,2025-02-23 09:17:59,C4005,P090,2,273.3,0.0,546.6,Credit Card
T06651,2025-02-23 21:54:28,C0813,P071,1,405.93,0.0,405.93,Debit Card
T06652,2025-02-23 12:55:45,C1515,P035,2,203.1,0.0,406.2,Credit Card
T06653,2025-02-23 12:01:38,C2742,P077,1,256.15,0.0,256.15,Credit Card
T06654,2025-02-23 14:30:59,C4309,P072,2,568.79,0.0,1137.58,Debit Card
T06655,2025-02-23 09:15:21,C0235,P070,1,347.66,0.0,347.66,Credit Card
T06656,2025-02-23 18:28:04,C4785,P064,1,11.32,0.0,11.32,Credit Card
T06657,2025-02-23 11:11:12,C4469,P099,3,106.2,0.0,318.6,Credit Card
T06658,2025-02-23 17:07:45,C1112,P003,1,65.81,0.0,65.81,Credit Card
T06659,2025-02-23 15:27:36,C0885,P042,2,164.38,0.0,328.76,Credit Card
T06660,2025-02-23 18:35:08,C2667,P096,1,22.83,0.0,22.83,Credit Card
T06661,2025-02-23 18:45:04,C4163,P021,1,133.8,0.0,133.8,Debit Card
T06662,2025-02-23 19:14:35,C3031,P091,1,264.84,0.0,264.84,PayPal
T06663,2025-02-23 09:21:04,C1723,P030,1,261.77,0.0,261.77,Debit Card
T06664,2025-02-23 13:16:21,C1273,P069,1,44.4,0.0,44.4,Credit Card
T06665,2025-02-23 12:45:22,C3567,P056,2,110.57,0.0,221.14,PayPal
T06666,2025-02-23 19:27:16,C1866,P073,1,429.73,0.0,429.73,Cash
T06667,2025-02-23 10:12:44,C4632,P030,3,261.77,0.0,785.31,PayPal
T06668,2025-02-23 20:33:46,C3427,P030,2,261.77,0.0,523.54,Credit Card
T06669,2025-02-23 13:32:46,C2843,P065,1,10.26,0.0,10.26,Credit Card
T06670,2025-02-23 18:29:02,C0044,P040,1,260.65,0.0,260.65,Credit Card
T06671,2025-02-23 18:58:19,C4934,P077,1,256.15,0.0,256.15,Credit Card
T06672,2025-02-23 13:31:20,C1239,P012,1,323.48,0.0,323.48,Cash
T06673,2025-02-23 21:52:04,C2604,P062,3,126.29,0.0,378.87,Debit Card
T06674,2025-02-23 08:55:57,C1458,P001,1,112.89,0.0,112.89,PayPal
T06675,2025-02-23 09:21:06,C0128,P012,2,323.48,0.0,646.96,Credit Card
T06676,2025-02-23 17:09:51,C1023,P097,2,94.74,0.0,189.48,Debit Card
T06677,2025-02-23 15:00:15,C4568,P003,1,65.81,0.0,65.81,PayPal
T06678,2025-02-23 16:27:47,C1731,P045,2,400.57,0.0,801.14,Credit Card
T06679,2025-02-23 20:19:25,C0694,P030,1,261.77,0.0,261.77,Credit Card
T06680,2025-02-23 21:14:40,C0386,P089,1,108.08,0.0,108.08,Debit Card
T06681,2025-02-23 21:11:01,C2279,P095,3,34.67,0.0,104.01,PayPal
T06682,2025-02-23 17:26:55,C0869,P061,1,120.66,0.0,120.66,Credit Card
T06683,2025-02-23 12:54:15,C2387,P017,1,24.84,0.0,24.84,Debit Card
T06684,2025-02-23 12:44:21,C1596,P012,3,323.48,0.0,970.44,Credit Card
T06685,2025-02-23 14:40:21,C0408,P066,1,25.42,0.0,25.42,Credit Card
T06686,2025-02-24 08:16:16,C1626,P082,1,25.4,0.0,25.4,Credit Card
T06687,2025-02-24 17:36:37,C2806,P052,2,29.02,0.0,58.04,Credit Card
T06688,2025-02-24 13:40:41,C3940,P003,1,65.81,0.0,65.81,Credit Card
T06689,2025-02-24 08:02:51,C0018,P097,2,94.74,0.0,189.48,Credit Card
T06690,2025-02-24 16:00:55,C2051,P068,1,193.06,0.0,193.06,Cash
T06691,2025-02-24 10:13:39,C0814,P065,1,10.26,0.0,10.26,Debit Card
T06692,2025-02-24 09:59:37,C2822,P098,4,274.32,0.0,1097.28,Credit Card
T06693,2025-02-24 09:06:37,C0470,P097,2,94.74,0.0,189.48,Credit Card
T06694,2025-02-24 18:54:56,C1898,P069,1,44.4,0.0,44.4,PayPal
T06695,2025-02-24 21:27:09,C3233,P049,2,58.69,0.0,117.38,Debit Card
T06696,2025-02-24 16:21:10,C2413,P057,1,191.35,0.0,191.35,Credit Card
T06697,2025-02-24 15:57:44,C0981,P074,1,57.6,0.0,57.6,Credit Card
T06698,2025-02-24 13:09:17,C2146,P065,1,10.26,0.0,10.26,Credit Card
T06699,2025-02-24 12:10:26,C0303,P029,1,110.8,0.0,110.8,Credit Card
T06700,2025-02-24 12:26:59,C3449,P019,3,322.14,0.0,966.42,Credit Card
T06701,2025-02-24 11:56:12,C3931,P007,2,233.2,0.0,466.4,Debit Card
T06702,2025-02-24 19:01:06,C0027,P071,1,405.93,0.0,405.93,Cash
T06703,2025-02-24 13:18:14,C3693,P051,2,83.85,0.0,167.7,Credit Card
T06704,2025-02-24 14:23:45,C1667,P029,2,110.8,0.0,221.6,PayPal
T06705,2025-02-24 11:27:23,C0731,P054,2,35.53,0.0,71.06,Credit Card
T06706,2025-02-24 13:52:55,C1976,P004,5,316.5,0.0,1582.5,Credit Card
T06707,2025-02-24 13:41:55,C2085,P024,1,533.86,0.0,533.86,PayPal
T06708,2025-02-24 13:46:03,C2195,P050,2,319.97,0.0,639.94,Debit Card
T06709,2025-02-24 09:50:38,C2208,P079,1,295.86,0.0,295.86,Debit Card
T06710,2025-02-24 18:42:21,C2976,P027,2,91.73,0.0,183.46,Credit Card
T06711,2025-02-24 13:15:31,C0322,P021,1,133.8,0.0,133.8,Credit Card
T06712,2025-02-24 16:04:58,C1357,P098,1,274.32,0.0,274.32,Credit Card
T06713,2025-02-24 16:32:44,C4657,P076,3,38.94,0.0,116.82,PayPal
T06714,2025-02-24 10:04:22,C0185,P096,1,22.83,0.0,22.83,Credit Card
T06715,2025-02-24 21:36:31,C3813,P068,1,193.06,0.0,193.06,Credit Card
T06716,2025-02-24 11:13:52,C1481,P065,1,10.26,0.0,10.26,PayPal
T06717,2025-02-24 08:42:04,C2772,P002,3,106.0,0.0,318.0,Credit Card
T06718,2025-02-24 16:34:41,C0044,P064,1,11.32,0.0,11.32,Cash
T06719,2025-02-24 13:40:46,C1227,P096,2,22.83,0.0,45.66,Credit Card
T06720,2025-02-24 13:57:21,C4031,P037,2,104.73,0.0,209.46,Credit Card
T06721,2025-02-24 13:54:53,C4175,P088,3,300.3,0.0,900.9,Debit Card
T06722,2025-02-24 15:33:55,C2361,P001,2,112.89,0.0,225.78,Credit Card
T06723,2025-02-24 11:01:08,C4518,P082,3,25.4,0.0,76.2,Debit Card
T06724,2025-02-24 21:36:18,C1128,P007,2,233.2,0.0,466.4,Credit Card
T06725,2025-02-24 19:50:08,C0349,P007,3,233.2,0.0,699.6,Credit Card
T06726,2025-02-24 12:15:25,C4756,P056,2,110.57,0.0,221.14,PayPal
T06727,2025-02-24 14:01:13,C2903,P035,1,203.1,0.0,203.1,PayPal
T06728,2025-02-24 13:32:39,C2589,P091,1,264.84,0.0,264.84,Credit Card
T06729,2025-02-24 08:58:30,C1587,P030,3,261.77,0.0,785.31,Credit Card
T06730,2025-02-24 10:05:45,C1426,P070,3,347.66,0.0,1042.98,PayPal
T06731,2025-02-24 15:42:45,C0714,P046,2,13.61,0.0,27.22,Credit Card
T06732,2025-02-24 17:48:11,C3103,P097,3,94.74,0.0,284.22,Credit Card
T06733,2025-02-24 17:03:50,C0233,P007,1,233.2,0.0,233.2,Credit Card
T06734,2025-02-24 18:48:04,C3492,P012,2,323.48,0.0,646.96,Debit Card
T06735,2025-02-24 20:29:23,C3996,P019,1,322.14,0.0,322.14,Credit Card
T06736,2025-02-24 21:38:34,C1969,P020,4,73.97,0.0,295.88,Credit Card
T06737,2025-02-24 12:04:07,C4213,P077,1,256.15,0.0,256.15,PayPal
T06738,2025-02-24 13:34:54,C2781,P040,3,260.65,0.0,781.95,Credit Card
T06739,2025-02-24 08:01:06,C2887,P082,1,25.4,0.0,25.4,PayPal
T06740,2025-02-24 21:12:43,C0290,P085,1,93.1,0.0,93.1,Credit Card
T06741,2025-02-24 20:49:01,C3253,P090,1,273.3,0.0,273.3,Cash
T06742,2025-02-24 17:06:09,C1367,P011,3,413.83,0.0,1241.49,Credit Card
T06743,2025-02-24 11:24:54,C2176,P011,2,413.83,0.0,827.66,PayPal
T06744,2025-02-24 17:41:05,C0830,P090,2,273.3,0.0,546.6,Credit Card
T06745,2025-02-24 11:07:12,C0762,P065,2,10.26,0.0,20.52,Credit Card
T06746,2025-02-24 12:07:59,C1633,P002,1,106.0,0.0,106.0,Credit Card
T06747,2025-02-24 15:28:26,C2881,P069,1,44.4,0.0,44.4,PayPal
T06748,2025-02-24 16:13:59,C3251,P014,1,142.42,0.0,142.42,PayPal
T06749,2025-02-24 18:24:22,C2875,P053,4,22.58,0.0,90.32,PayPal
T06750,2025-02-24 17:06:12,C0470,P066,1,25.42,0.0,25.42,PayPal
T06751,2025-02-24 13:40:39,C2948,P086,3,822.2,0.0,2466.6,Cash
T06752,2025-02-24 08:55:45,C4784,P012,2,323.48,0.0,646.96,Credit Card
T06753,2025-02-24 09:08:21,C4468,P034,2,226.84,0.0,453.68,PayPal
T06754,2025-02-24 12:54:58,C2343,P047,2,17.94,0.0,35.88,PayPal
T06755,2025-02-24 20:46:47,C3954,P079,3,295.86,0.0,887.58,PayPal
T06756,2025-02-24 11:08:41,C2304,P021,1,133.8,0.0,133.8,Credit Card
T06757,2025-02-24 21:11:39,C0961,P020,1,73.97,0.0,73.97,Credit Card
T06758,2025-02-24 08:16:50,C3934,P007,3,233.2,0.0,699.6,Credit Card
T06759,2025-02-24 15:23:49,C1444,P034,2,226.84,0.0,453.68,Debit Card
T06760,2025-02-24 20:48:35,C0664,P029,3,110.8,0.0,332.4,Credit Card
T06761,2025-02-24 21:17:52,C1454,P011,1,413.83,0.0,413.83,Credit Card
T06762,2025-02-24 21:59:54,C1769,P019,1,322.14,0.0,322.14,Debit Card
T06763,2025-02-24 17:58:59,C1185,P015,2,22.07,0.0,44.14,PayPal
T06764,2025-02-24 17:36:00,C4524,P012,1,323.48,0.0,323.48,Credit Card
T06765,2025-02-24 21:09:59,C1586,P012,1,323.48,0.0,323.48,Credit Card
T06766,2025-02-24 12:21:40,C3919,P058,1,654.64,0.0,654.64,Debit Card
T06767,2025-02-24 20:48:50,C4971,P085,2,93.1,0.0,186.2,PayPal
T06768,2025-02-24 18:30:36,C2140,P010,1,264.25,0.0,264.25,Credit Card
T06769,2025-02-24 08:29:38,C2248,P007,1,233.2,0.0,233.2,Credit Card
T06770,2025-02-24 08:09:57,C0959,P012,1,323.48,0.0,323.48,Debit Card
T06771,2025-02-24 10:58:48,C3794,P030,2,261.77,0.0,523.54,PayPal
T06772,2025-02-24 16:27:54,C1884,P007,1,233.2,0.0,233.2,Credit Card
T06773,2025-02-24 17:08:40,C3624,P089,1,108.08,0.0,108.08,Credit Card
T06774,2025-02-24 18:44:26,C0318,P019,1,322.14,0.0,322.14,Debit Card
T06775,2025-02-24 16:57:20,C3180,P074,1,57.6,0.0,57.6,PayPal
T06776,2025-02-24 19:06:21,C1052,P019,2,322.14,0.0,644.28,PayPal
T06777,2025-02-24 13:02:11,C1977,P072,2,568.79,0.0,1137.58,Debit Card
T06778,2025-02-24 17:12:21,C2627,P056,3,110.57,0.0,331.71,Credit Card
T06779,2025-02-24 17:37:52,C4047,P034,1,226.84,0.0,226.84,PayPal
T06780,2025-02-24 19:51:57,C4333,P050,1,319.97,0.0,319.97,Credit Card
T06781,2025-02-24 12:29:54,C4401,P012,4,323.48,0.0,1293.92,PayPal
T06782,2025-02-24 19:44:19,C3966,P035,4,203.1,0.0,812.4,Credit Card
T06783,2025-02-24 16:19:40,C2845,P067,1,26.06,0.0,26.06,Cash
T06784,2025-02-24 17:08:06,C1155,P070,2,347.66,0.0,695.32,Debit Card
T06785,2025-02-24 14:25:32,C0078,P079,5,295.86,0.0,1479.3,Credit Card
T06786,2025-02-24 09:30:43,C2716,P052,2,29.02,0.0,58.04,Credit Card
T06787,2025-02-24 21:46:34,C4464,P012,3,323.48,0.0,970.44,Debit Card
T06788,2025-02-24 21:34:18,C3694,P003,2,65.81,0.0,131.62,Credit Card
T06789,2025-02-24 16:58:17,C4912,P044,1,310.01,0.0,310.01,Credit Card
T06790,2025-02-24 08:16:21,C1748,P003,1,65.81,0.0,65.81,Credit Card
T06791,2025-02-24 19:54:17,C2089,P012,1,323.48,0.0,323.48,PayPal
T06792,2025-02-24 09:23:38,C3395,P019,5,322.14,0.0,1610.7,PayPal
T06793,2025-02-24 11:22:03,C4054,P084,2,219.9,0.0,439.8,Debit Card
T06794,2025-02-24 12:26:10,C3540,P091,1,264.84,0.0,264.84,Credit Card
T06795,2025-02-24 21:23:26,C2311,P082,1,25.4,0.0,25.4,PayPal
T06796,2025-02-24 18:35:26,C2700,P012,1,323.48,0.0,323.48,Credit Card
T06797,2025-02-24 14:27:46,C1522,P063,4,119.39,0.0,477.56,Credit Card
T06798,2025-02-24 09:01:40,C3185,P051,4,83.85,0.0,335.4,Debit Card
T06799,2025-02-24 17:44:14,C0906,P082,2,25.4,0.0,50.8,PayPal
T06800,2025-02-24 20:23:18,C4190,P071,4,405.93,0.0,1623.72,Debit Card
T06801,2025-02-24 14:16:47,C3573,P030,1,261.77,0.0,261.77,Credit Card
T06802,2025-02-24 11:35:39,C2992,P012,2,323.48,0.0,646.96,Credit Card
T06803,2025-02-24 21:51:42,C1583,P043,2,101.88,0.0,203.76,Credit Card
T06804,2025-02-25 16:57:54,C0898,P065,2,10.26,0.0,20.52,Credit Card
T06805,2025-02-25 21:41:58,C0719,P003,1,65.81,0.0,65.81,Credit Card
T06806,2025-02-25 21:52:55,C3416,P015,1,22.07,0.0,22.07,PayPal
T06807,2025-02-25 11:28:41,C3122,P017,4,24.84,0.0,99.36,Credit Card
T06808,2025-02-25 18:53:52,C0343,P094,1,458.76,0.0,458.76,Credit Card
T06809,2025-02-25 17:18:07,C2201,P003,1,65.81,0.0,65.81,PayPal
T06810,2025-02-25 13:19:00,C1599,P064,1,11.32,0.0,11.32,Credit Card
T06811,2025-02-25 17:00:34,C1325,P039,1,228.31,0.0,228.31,PayPal
T06812,2025-02-25 15:07:01,C0301,P051,2,83.85,0.0,167.7,Credit Card
T06813,2025-02-25 19:30:43,C2622,P007,1,233.2,0.0,233.2,PayPal
T06814,2025-02-25 18:48:13,C4757,P020,1,73.97,0.0,73.97,Credit Card
T06815,2025-02-25 12:59:32,C0560,P006,1,75.19,0.0,75.19,Credit Card
T06816,2025-02-25 15:40:33,C3316,P006,1,75.19,0.0,75.19,Credit Card
T06817,2025-02-25 20:42:15,C4127,P051,3,83.85,0.0,251.55,Debit Card
